"appId","currency","developer","free","icon","price","score","scoreText","searchTerm","summary","title","url"
"com.checkitt","USD","Snapwise Inc.(dba Ground News)","true","https://play-lh.googleusercontent.com/61Y1REKFBgC1C6YxQwZA56516gR1zCw-HIaNyP_WV_MnR6Fuofzd8-uWBHzKxZP7mwM","0","4.6928153","4.7","news","Get all your news in one place on an eye-opening platform that shows you the bias, reliability and ownership of every source you read. Cut through the noise and escape media echo chambers with Ground News.<br><br>Ground News is the largest news aggregator in the world with over 50K news sources and 60K articles added daily. But we aren’t a typical news aggregator, throwing hundreds of headlines at you that barely skim the surface. Ground frees people from algorithmic restraints, illuminates blindspots and makes media bias explicit with our one-of-a-kind media analysis features.<br><br>&gt; Avoid manipulative algorithms<br>&gt; Spot media bias<br>&gt; Discover news Blindspots<br>&gt; Check the reliability of sources<br>&gt; See who owns the news you consume<br><br>Read daily breaking stories from sources around the world, in real time. Like a modern day newspaper, we show you diverse stories instead of algorithm-driven content that can limit your worldview. News coverage is rarely unbiased, so we give you as much context as possible so you can come to your own conclusions. Compare coverage on partisan topics like politics, and elections.<br><br>Enjoy our free features, or subscribe for in-depth analysis that will transform the way you look at news.<br><br><br>About Your Ground News Subscription: <br>Subscriptions renew monthly and can be managed through your Play Store account<br>Payment will be charged to your Play Store Account on confirmation of purchase<br>Renewal is automatic unless turned off at least 24-hours before the end of the current period<br><br>See full terms and conditions here: https://ground.news/terms-and-conditions","Ground News","https://play.google.com/store/apps/details?id=com.checkitt"
"jp.gocro.smartnews.android","USD","SmartNews, Inc.","true","https://play-lh.googleusercontent.com/XtyTxwnErRI0pEIXO7sEB9B_d_6xF9knDCGeezSbiamt6GnnbmNPIwDoLEyy52VuLxU","0","3.7357674","3.7","news","New year, new way to read the news. We combine the best of quality journalism with expert curation to help you stay informed—and feel good while doing it. With quality articles from trustworthy publishers, you can easily curate your feed based on your passions and topics that interest you most. The only question is…what will you discover today?<br><br>START YOUR DAY WITH SMARTTAKE <br>Unwind with SmartTake—a free daily digest of unique and quality information. Curated by our award-winning editors, SmartTake offers light-hearted and informative updates on global, local, entertainment, sports, politics, and health, helping you keep it light and feel good about being informed.<br><br>Discover personalized news from premium publishers: Bloomberg, The Atlantic, USA Today, TIME, The Huffington Post, Bleacher Report, Quartz, The Verge, LAT, VOX, AP, Reuters, Buzzfeed, Fast Company.<br><br>Politics<br>-  Get prepared for the elections, polls, and debates with stories across the political spectrum from Democrat to Republican.<br>- Understand candidates, ballot measures, debates, results, and city council elections near you.<br>-Find voter information, campaign finance stories, verified election reports, and expert election analysis you can trust.<br><br>Quality <br>-We partner with thousands of trusted publishers for premium, balanced news.<br>-Our award-winning journalists validate content to ensure it meets our high-quality<br> requirements.<br>- Read trustworthy breaking coverage for your area for free.<br><br>Entertainment  <br>-Get an inside look at entertainment.<br>-Discover top movies or TV shows with your favorite actors. <br>-Follow entertainment topics so you never miss a story.<br><br>Local <br>-Get informative stories from premium publishers based on your location. <br>-See the latest local government coverage in your hometown <br>-Discover local updates, traffic, events, new restaurants, family activities, politics, school boards, and more.<br><br>Sports<br>-Get daily articles highlighting the latest games, teams, players, and sporting events.<br>-Set notifications for your favorite teams.<br>-See breaking news about football, basketball, golf, tennis, soccer, and more.<br><br>Health<br>-Discover the healthcare news that impacts you all in one free app. <br>-See what experts say about wellness, aging, and mental health from top publishers.<br>-Follow stories about pain relief updates, exercise trends, and home remedies. <br><br>***<br>IN THE PRESS<br><br>“Browse headlines quickly, customize your channels, and read the news offline. SmartNews is an excellent free alternative to other popular news apps.”<br>- CNET<br><br>***<br>AWARDS<br><br>Best Local News App, 2024 (US)<br>Bestapp<br><br>Best News Aggregator, 2023 (US)<br>Lifewire<br><br>Best News App, 2023  (US)<br>AndroidCentral<br><br>***<br>REVIEWS<br><br>“Better than Feedly or Flipboard. Love it!” Joe C.<br><br>“Much better than the new version of Apple News.” - Donald B.<br><br>“Been using Google News but this is better. Much easier to share.” Nikki H.<br><br>***<br><br>Terms of Service<br>The SmartNews Terms of Service are linked below. Please read and confirm these terms before using our services.<br>https://www.smartnews.com/terms/","SmartNews: News That Matters","https://play.google.com/store/apps/details?id=jp.gocro.smartnews.android"
"com.yahoo.mobile.client.android.yahoo","USD","Yahoo","true","https://play-lh.googleusercontent.com/z1i9m4nWm_FpoZif0ATggWhSTofoIhcTypSGFzwwkV_yBd74AJJUFUtWbAM9BeecoQ","0","4.1672854","4.2","news","Yahoo News: News that gets you. That means free, unlimited access to the stories and topics that matter most to you. Aggregating news from premium publishers, you can keep up with your world through a feed personalized to your interests and preferences. Never miss out on breaking world or national news updates, plus read about entertainment, lifestyle and more.<br><br>Yahoo News has been bringing readers the latest headlines and hottest trends from trusted sources for over 20 years. Join the millions of people who get personalized news updates from Yahoo News, and access the following benefits.<br><br>Yahoo News Features: <br><br>PERSONALIZATION: Keep up with the news you care about through a personalized feed that adapts to your interests, while helping you stay informed with the most important breaking headlines. Instantly access the stories, topics and publishers that matter most to you, and adjust your preferences at any time to improve your feed and notifications. Block any keywords or specific publishers you don’t want to hear from, and make your news feed uniquely yours. <br><br>CHOOSE FROM MANY PREMIUM NEWS SOURCES: Yahoo News aggregates content from the best global publishers — from CNN and Time to Business Insider, People and Esquire — so you can feel confident that you have access to the best, and most comprehensive news providers out there. Get perspectives from a broad range of publishers, and opt into updates from your favorites.<br><br>BREAKING NEWS FROM AROUND THE WORLD: Get global breaking news headlines that matter to you, wherever you are. Yahoo News partners with international news organizations like Associated Press, Reuters and The Washington Post, that report on the biggest world stories and current events. You’ll never miss a beat.<br><br>REGIONAL NEWS: We’ve partnered with an array of regional publishers like the Miami Herald, Charlotte Observer, NY Post and more, so you can stay on top of politics, news, weather updates, and other important events across America.<br><br>NO PAYWALLS: Yahoo News is completely free to use. Access unlimited stories from premium publishers, so you can always stay on top of the topics you care about.<br><br>DIVERSE RANGE OF TOPICS: Yahoo News is proud to aggregate content from a vast range of publishers. In addition to our proprietary Yahoo coverage of News, Entertainment, and Lifestyle content, you will also get access to the other topics you love like: celebrity, sports, movies &amp; television, music, technology, health &amp; wellness, parenting, style &amp; beauty, travel, home &amp; garden, autos, shopping, horoscope, science, weather and more.<br><br>QUICK AI TAKEAWAYS: AI-generated, scannable, bulleted takeaways for articles make it easy to get the most important elements of a story in an instant. Harnessing the power of AI, users can quickly browse the key points of stories and stay in the know.","Yahoo News: Daily News For You","https://play.google.com/store/apps/details?id=com.yahoo.mobile.client.android.yahoo"
"com.microsoft.amp.apps.bingnews","USD","Microsoft Corporation","true","https://play-lh.googleusercontent.com/cavpVFk-nq6rcjnBThSgZ-M2zCnYB7QLJ9NL9sgdjYjl6dHqia6PIaREOoMK9zoDAA","0","4.3170896","4.3","news","The MSN app keeps you informed, productive, and entertained with tailored content, real-time weather, stock tracking, short videos and more.​<br>​<br>Key features​<br><br>Your tailored feed, with you on the go.<br>Quality content from thousands of trusted publishers.​​<br><br>Weather report​<br>Get hourly and 10-day forecasts, air quality, UV index and more.​<br><br>Financial news​ hub​<br>See the latest on the market, trends and your favorite stocks. ​<br><br>Your personalized video feed​​<br>Scroll short clips of the latest news, trending stories and viral moments. ​","MSN","https://play.google.com/store/apps/details?id=com.microsoft.amp.apps.bingnews"
"com.washingtonpost.android","USD","The Washington Post","true","https://play-lh.googleusercontent.com/JDrO88srYGmqrOeyqtT1al3JQD0IKRS-OO7PDMjETiPuDNgCC45wJF8LIBH-QOcTMTE","0","4.4648156","4.5","news","The app is free to download and keeps you informed with expert coverage from Post journalists. <br> <br>PRODUCT FEATURES<br>• Stay informed with the 24/7 feed of today’s news.<br>• Wake up with The 7, a better morning briefing on the day’s most important and interesting stories. <br>• Customize your alerts to be the first to know when news is breaking.<br>• Catch up with today’s stories by listening to original podcasts and audio articles. <br>• Discover something new in My Post, a curated feed with recommendations just for you. <br>•  Dive deeper into Post journalism with innovative graphics, video, and augmented reality exclusives.","Washington Post: Live News","https://play.google.com/store/apps/details?id=com.washingtonpost.android"
"com.haystack.android","USD","Haystack News","true","https://play-lh.googleusercontent.com/NXBFW-mc83w1CEUY0ZltD8SreVIT92LuLVMpr9NcUQMNIBseSxMHluUTVBGgxwzRWdc","0","3.9048316","3.9","news","Trusted by more than 30 million news viewers! Your go-to, from local news to world events. It’s the best way to watch a variety of coverage, all in one place, and absolutely free. The most local news available to stream anywhere.<br><br>Choose the categories, sources and topics to create a newscast built just for you. Get the latest local weather for your neighborhood.  <br><br>Explore on demand channels like International News and Entertainment News with stories from only the most trusted news channels.<br><br>Watch live news channels and get breaking news alerts on your phone, so you always have access to the news that matters to you. <br><br>Take a deep dive into important topics and trends with dedicated channels that bring coverage from all over the world together in one convenient spot. <br><br>Connect to the world around you with Haystack News.<br><br>Featured National and World News Partners<br>ABC News Live, Bloomberg, CBS News, Reuters, CBC, Cheddar, CNET, EuroNews, AfricaNews, GameSpot, NewsNation, Newsy, i24 News, Al Jazeera, Yahoo! Finance, Newsmax, The Hill and more.<br><br>The Most Local News<br>Stream local news including: CBS New York, News12, WCBS, KCBS, CBS Chicago WBBM, KYW, KTVT, CBS San Francisco KPIX, KTRK, WCVB, WGCL, WMOR, KPHO, WXYZ, KIRO, WCCO, WFOR, KMGH, WESH, WEWS, KCRA, KMOV, WTAE, WTVD, KPTV, WBAL, WRTV, KGTV, WSMV, WFSB, KCWE, WISN, WLWT, WYFF, WPBF, KVVU, KOCO, WGAL, WVTM, WXII, WFOX, KOAT, WLKY, WDSU, WMCTV, WKBW, KFSN, KJRH, Fox10tv, WFTX, WHIO, KCCI, KGUN, WNEM, KETV, KSPR, WTVG, WMTV, WMTW, WJCL, WAPT, WPTZ, KHBS, KIVI, WGGB, KVLY, KATC, KSBY, KSBW, KERO, KRIS, KOSA, WBOC, KPAX, KTVQ, WCAV, KBZK, KRTV, WTAP, KCWY, KXLH, WLNY, CBS Los Angeles KCAL, WLS, WPVI, KABC, KGO, KY3, CBS Boston WBZ, WMUR, WFTS, KNXV, WMYD, WFXT, WWJ-TV, KCNC, WKCF, KOVR, WFTV, WSOC, CBS Pittsburgh KDKA, KTVU, WRDQ, WPXI, WMAR, WJZ-TV, KCTV, WTVF, KMCI, KMBC, TMJ4, WCPO, FoxCarolina, WPTV, KTNV, KSHB, WFLX, WJAX, WLEX, WHBQ, WACY, KOKI, KMTV, WGBA, KWBA, WJRT, KOAA, KXXV, WNNE, KHOG, NBC Nebraska KNIN, KSAW, WTXL, KTRE, KZTV, WSYM, WSHM, NEWSPLEX, KXLF, KTVH, WHEC, WDIO, KOB, KSTP, KSTC, KAAL, WNYT, WNYW.<br><br>Please let us know how we can improve by tapping the feedback button on the main screen of the app. Or email us feedback@haystack.tv<br><br>Learn more about Haystack News at http://www.haystack.tv","Haystack News: Local TV News","https://play.google.com/store/apps/details?id=com.haystack.android"
"org.npr.android.news","USD","NPR","true","https://play-lh.googleusercontent.com/b_GeBBIsR2ngEtxrgqvNW0NXTYWUoPv_hNi3MELBhTR7fYAbS04gKG2BX4ahHJ9dkQ","0","4.9221015","4.9","news","Welcome to the public radio universe. <br><br>The NPR app is the best way to get the latest news of the day, deep-dives on important topics that broaden your world, and the quirky, fun stories you&#39;ll want to share with your friends – all in one place.<br> <br><b>Make it personal.</b><br>Play NPR One on the Home screen to get a personalized, continuous stream of shows, news, headlines, and music from every corner of public radio. Listen to what you want to, skip what you don’t. Or add a story you find interesting to your playlist. Your mix will be personalized to deliver the NPR you want, while still serving you stories you didn’t know you’d love.<br> <br><b>Broaden your podcast palate.</b><br>Head to the ‘Podcasts’ tab to listen to shows from across public radio, recommended for you by our team of expert editors. (Don&#39;t forget to enable notifications to stay on top of your new favorites.)<br> <br><b>Make us your music concierge.</b><br>Watch Tiny Desk Concerts in full right on the app. Just tap the tab labeled ‘Music,’ and hit play to soak in live performances from music’s favorite office space. You can also stream music from around the country, browse the latest music headlines, dig into reviews, and more.<br> <br><b>Make everywhere more interesting.</b><br>Connect NPR to your speakers wherever you are, via Chromecast, AirPlay, Apple CarPlay, or Bluetooth. Login or register for a free NPR account, then just say &quot;Alexa, play the news from NPR,&quot; to have your app listening experience amplified. <br> <br><b>Support your listening, and NPR.</b><br>The NPR app is free and will always be. If you want to get even more out of your listening experience while supporting public media, consider joining NPR+. You’ll get perks like sponsor-free podcast listening, bonus content, archive episodes, and early access to select shows. Learn more at plus.npr.org.<br><br>Data Protection Choices:<br>At NPR, we understand how important privacy is to you, and we are committed to transparency about how we collect, use and share your information. Please take a moment to read our privacy policy: https://n.pr/privacypolicy.<br><br>By downloading this app:<br>You agree to NPR’s terms of use, available at https://n.pr/termsofuse.<br>You acknowledge that NPR may process your personal data as described in NPR’s privacy policy, available at https://n.pr/privacypolicy.<br>You agree that NPR uses devices, identifiers, tracking technologies, and information about the device you use to access NPR’s apps to enhance your viewing, listening, and user experience, personalize content, personalize messages from NPR’s sponsors, provide social media features, and analyze NPR’s traffic. This information is shared with social media services, sponsorship, analytics, and other third-party service providers. See details in NPR’s privacy policy.","NPR: National & Local News","https://play.google.com/store/apps/details?id=org.npr.android.news"
"flipboard.app","USD","Flipboard","true","https://play-lh.googleusercontent.com/Z5WroTW4KmTB3mvUhZMLwgFD2VymNypnEVVxoueXPPCKEFrnUAiZVl0684t1RFEOPqzB","0","3.487207","3.5","news","Get all the headlines and dive deep into the stories that matter to you with the award-winning Flipboard app. Flipboard is filled with the latest articles, videos and insights, curated by experts, on thousands of topics like business, health, sports, tech and travel. <br><br>Personalize Flipboard by selecting topics or following people on federated social networks like Threads and Mastodon to get just the content you care about. You can even follow local news and events. Just enable location services to get a list of towns and cities near you.<br><br>Collect stories you like into your own Flipboard Magazine. Use the + (plus) button on any story in Flipboard to add it to your own Magazine. Make your Magazine public to share ideas and insights with an ever-growing community of enthusiasts curating on Flipboard.<br><br>USE FLIPBOARD TO:<br><br><b>•</b> Keep up on all your interests with the latest stories from leading national publishers including Associate Press, The Washington Post, ESPN, National Geographic, NPR, TIME, The Atlantic, BBC, CBS, NBC and thousands more.<br><b>•</b> Follow your city for local updates on COVID-19 as well as other regional news, weather, commute, sports, and dining.<br><b>•</b> Curate stories you find informative or inspiring and share with others: Use the + (plus) button on any article to save it to your own Flipboard Magazine.<br><b>•</b> Follow other experts and enthusiasts who are curating about topics you love.<br><b>•</b> Turn on notifications and use the Flipboard widget to get stories delivered to you everyday.<br><br>GET FLIPBOARD IN YOUR INBOX:<br><br>Get the amazing content and curation on Flipboard delivered to your Inbox. There’s a Flipboard Newsletter for all of our most popular topics. Sign up for The Tastiest for foodies, the Tech Briefing for tech enthusiasts, the Climate Briefing for environmental news, Wanderlust for travelers, The Shot for photographers and many more. <br>Visit flipboard.com/newsletters to view and subscribe to all of the Flipboard Newsletters.<br><br>KEEP UP WITH FLIPBOARD:<br><br>For product updates, the latest from our blog, and tips on how to use Flipboard, follow us on Flipboard and other social platforms:<br>https://flipboard.com/@flipboard<br>www.twitter.com/@flipboard<br>www.facebook.com/Flipboard<br>https://www.instagram.com/flipboard/<br><br>We’d love to hear what you think! Reach out to our support team under Settings &gt; Help &amp; Feedback. For any other technical issues or questions, contact us at http://flip.it/help .","Flipboard:Your Social Magazine","https://play.google.com/store/apps/details?id=flipboard.app"
"wsj.reader_sp","USD","Dow Jones & Company, Inc.","true","https://play-lh.googleusercontent.com/eksxaPfxbTVb6VTl5aj1sXLpKc_N9Z6AZ3_5Oq6JhTXmgEQza-1v58a66p_ID0phE2Zv","0","4.346405","4.3","news","**By downloading the app you agree to Dow Jones Terms of Use, Privacy Notice, and Cookie Notice**<br><br>Stay ahead of the competition with the app that’s as ambitious as you are. Get the trusted insights and in-depth analysis you need from The Wall Street Journal, America’s most trusted newspaper—providing key decision-makers around the world with peerless reporting since 1889. <br><br>Download the WSJ app today and receive instant access to The Wall Street Journal’s award-winning journalism, including world-renowned coverage of the latest news moving stock markets and impacting business.  <br><br>Simple and easy to use, the WSJ app provides you with instant access to the trusted insights you need, wherever, and whenever you need them— from real-time quotes and breaking news, to the latest headlines impacting business, finance and global markets. Receive alerts and notifications with breaking news developments and updates from around the world—from the United States and Canada, to Europe, Asia and more.  <br><br>Plus, explore a wide range of dedicated sections with insightful articles, including: Politics, Opinion, World News, Lifestyle, U.S. News, Technology, Economy and more. <br><br>Key benefits include: <br><br>(+) Full access to the WSJ app, WSJ.com and WSJ. Magazine—our award-winning lifestyle publication.<br><br>(+) Multiple ways to read the newspaper including access to global digital editions of The Wall Street Journal—U.S., Europe and Asia. <br><br>(+) Trusted insights from a world-renowned newspaper, with over 125 years of peerless reporting and award-winning journalism. <br><br>(+) Unlimited access to a wide range of dedicated site sections, including: Business, Markets, Politics, Opinion, World News, U.S. News, Economy, Technology, Lifestyle, Finance and more. <br><br>(+) World-renowned business and finance news with coverage on the economy, including real-time stock quotes, global markets data, and the latest on mergers and acquisitions. <br><br>(+) Global headlines, breaking news coverage and real-time market quotes, along with The Wall Street Journal’s expert insights, in-depth analysis and informed commentary. <br><br>(+) New feature: What’s News feed: A real-time news feed, curated by The Wall Street Journal’s award-winning journalists—featuring the must-know global news across business, finance, politics and the economy throughout the day. <br><br>(+) New feature: Ability to print out articles directly from your mobile device. <br><br>(+) New feature: Save and Share articles to read later. <br><br>(+) Off-line reading, enabling you to remain ambitious, wherever you are. <br><br>(+) Alerts and notifications for breaking news, latest headlines, developing stories and live updates—including the ability to follow your favorite journalists. <br><br>(+) Seamlessly integrated markets data available within articles, along with real-time stock quotes, company-specific metrics, historical share performance, charts and more. <br><br>(+) Get the latest headlines and breaking news from around the world, instantly available with the ability to save and read later. Stay informed, wherever you are.<br><br>You can now have the world-renowned and respected journalism from The Wall Street Journal, America’s most trusted newspaper. Available for subscription for $32.99 per month and receive unlimited digital access—including instant access to WSJ.com, the WSJ app and the WSJ. Magazine digital edition. <br><br>Subscriber Agreement and Terms of Use: <br>https://www.dowjones.com/terms-of-use/<br><br>Privacy Notice: <br>https://www.dowjones.com/privacy-notice/?mod=appstore<br><br>Cookie Notice:<br>https://www.dowjones.com/cookie-notice/?mod=appstore<br><br>Masthead:<br>https://www.wsj.com/masthead?mod=appstore<br><br>https://www.facebook.com/wsj<br><br>https://twitter.com/WSJ","The Wall Street Journal.","https://play.google.com/store/apps/details?id=wsj.reader_sp"
"com.yahoo.mobile.client.android.sportacular","USD","Yahoo","true","https://play-lh.googleusercontent.com/AUiW8to74bcbPZTyu0iJ5EidrgWi7vd_oYewa2lp_VO7o-kczuz3-GoqOvIjVJ4-rgwa","0","4.7354574","4.7","news","Looking for an app that gives you real-time scores, custom alerts, and expert sports coverage — all in one place? Yahoo Sports is the answer for fans who want fast updates, reliable stats, and curated news on every major league.<br><br>📊 Real-Time Game Coverage<br>- Live scores and stats from the NFL, NBA, MLB, NHL, NCAA, WNBA, soccer, and more<br>- Game-day play-by-play, win probabilities, and in-game updates<br>- Easy access to schedules, standings, and box scores<br>- Video highlights and post-game recaps across leagues<br><br>🔔 Personalized Alerts for Every Fan<br>- Want to follow just your teams? Set up custom notifications for game starts, score changes, and big moments<br>- Choose alert frequency: breaking news or daily digests of your favorite teams<br>- Sync with your Yahoo account to follow only what matters to you<br><br>🎥 Exclusive Shows &amp; Commentary<br>- The Ariel Helwani Show for boxing &amp; MMA breakdowns<br>- The Kevin O’Connor Show for NBA insights<br>- Weekly fantasy tips, betting talk, and storylines from real insiders<br>- Original shows and roundtables you won’t find elsewhere<br><br>🏈 All the Sports You Follow<br>- If you’re searching for live NFL scores, NBA playoff updates, or college basketball rankings — this app delivers:<br>- NFL &amp; NCAA Football<br>- NBA, WNBA, NCAA Basketball<br>- MLB, NHL, PGA, Tennis, F1, NASCAR, MMA, Boxing, Wrestling &amp; more<br>- MLS, Premier League, Bundesliga, La Liga, Serie A, Champions League, World Cup, &amp; more<br><br>🎯 Play Daily Draw<br>- Daily Draw is a game that is only available in the Yahoo Sports App.<br>- Get a pack of six cards, play four cards based on what you think will happen in the game of the day.<br>- If the cards that you picked happen in the game, you get points. Most points win! <br>- Play Daily Draw every day and set your mark on the top of the leaderboard.<br><br>Download Yahoo Sports to get custom alerts, breaking news, and real-time scores — the way fans want them.","Yahoo Sports: Scores and News","https://play.google.com/store/apps/details?id=com.yahoo.mobile.client.android.sportacular"
"com.fng.foxnation","USD","FOX News Network, LLC","true","https://play-lh.googleusercontent.com/ULS5x0tbNSkRtYL2q7IYEGQ2-KyQ-CHWfKeyZyH6O0w2r4PPlNHg64yVP8bIQPd9FWY","0","3.8149407","3.8","news","Delve into live shows, original specials, movies, news, and documentaries, with new entertainment added daily. Stream full episodes of Hannity, and Jesse Watters Primetime the morning after they air.<br><br>Stream binge-worthy entertainment:<br>COPS<br>Martin Scorsese Presents: The Saints <br>Jesus Crown of Thorns<br>Yellowstone to Yosemite with Kevin Costner <br>Duck Family Treasure<br>The Tides That Bind: Inside Alabama Football<br>God.Family.Football <br>Resolute with Benjamin Hall <br>Blood on the Bridge: The Battle of Lexington and Concord w/ Kelsey Grammer<br>Hiking with Kevin Nealon<br>Art of the Surge <br>Last Cowboy Standing<br>What did I Miss?<br><br><br>Watch the personalities you trust:<br>Sean Hannity <br>Jesse Watters<br>Brian Kilmeade<br>Harris Faulkner <br>Benjamin Hall <br>Abby Hornacek<br>Dana Perino<br>Bret Baier<br>Ainsley Earhardt<br>Lawrence Jones<br>Johnny Joey Jones<br>Greg Gutfeld<br><br>FEATURES:<br><br>CAST EASILY<br>Automatically install, login, and launch from your mobile device onto your supported TV or connected device, no extra authentication required.<br><br>STREAM ANYWHERE<br>Stream using your smartphone, tablet, or connected TV. Start watching from one device and finish watching on another without interruption.<br><br>SEARCH<br>Enjoy a variety of programs with advanced search and simple categories. Watch shows about politics, history, crime &amp; justice, lifestyle &amp; entertainment, faith, or anything else you’re in the mood for.<br><br>DOWNLOADS<br>Easily download your favorite movies, shows, and more for on-the-go entertainment.<br><br>WATCHLIST<br>Compile a queue of your favorite shows and movies to watch in the future.<br><br>TAILORED RECOMMENDATIONS<br>Take the guesswork out of what you’ll enjoy with recommendations based on your viewing history.<br><br>Subscribe now for exclusive access to originals, new series, classics, and more.<br><br>Visit https://nation.foxnews.com/legal/terms-of-use/ for more information","FOX Nation: Celebrate America","https://play.google.com/store/apps/details?id=com.fng.foxnation"
"com.medium.reader","USD","A Medium Corporation","true","https://play-lh.googleusercontent.com/5uMPvygGoe3Y6aLKjdH1bxf567RA2mvY6dIsGocU5LQIyb8YjWkkuQt-m99ITIAwGWsi","0","4.7133703","4.7","news","Medium is the internet’s encyclopedia of expertise. Read millions of long-form stories from insiders and thought leaders, deepen your knowledge of the subjects that matter most to you, and harness the power of the written word to spark new ideas, answer big questions, and fuel bold ambitions.    <br><br>+ Explore millions of ad-free stories from a global community of expert writers and independent voices.<br><br>+ Highlight passages, bookmark stories, and create lists to build your personal knowledge base. <br><br>+ Follow your favorite writers and publications, and get personalized recommendations based on your interests. <br><br>+ Connect with an intelligent community of readers and writers, clap for stories you love, and join thought-provoking conversations in the comments.<br><br>+ Listen to audio versions of any story while you commute, exercise, or multitask.<br><br>+ Opt in to get exclusive newsletters delivered to your inbox.  <br><br>+ Enjoy a minimal, distraction-free reading experience that keeps the focus on quality writing. <br><br>+ Easily switch between light and dark modes.<br><br>+ Access seamlessly across your smartphone, tablet, and desktop.  <br><br>+ Publish your own stories, grow your audience, and join the Medium Partner Program to earn money from your writing.<br><br>+ Become a member for unlimited access to everything on Medium and directly support the writers you read most with your subscription. <br><br>If you become a Medium member, payment of $4.99 (monthly) or $49.99 (annual) will be charged to your Google Play account. Subscription automatically renews unless canceled at least 24 hours before the end of the current period. You can manage and cancel your subscription using the Google Play Subscription Center. See Membership Terms of Service for more information: https://policy.medium.com/paid-terms-of-service-cc7f8e165178. <br><br>Medium Terms of Service: https://policy.medium.com/medium-terms-of-service-9db0094a1e0f <br>Privacy Policy: https://policy.medium.com/medium-privacy-policy-f03bf92035c9<br>Support: https://help.medium.com","Medium","https://play.google.com/store/apps/details?id=com.medium.reader"
"com.theepochtimes.news","USD","Epoch Times Association Inc","true","https://play-lh.googleusercontent.com/vwo5HhCG8RvwBVIUifyPOM_MisjhcqbbKEJ4Gxxbx-vnU9atgAVl73kem19RVLJnG9A","0","4.7537584","4.8","news","The Epoch Times App serves you with trusted news wherever you are. Get instant access to award-winning journalism, breaking, political, US, China, and world news, as well as news on arts and culture, and more.<br><br>With The Epoch Times App you can browse our digital content, including in-depth coverage of China, unbiased reporting on US politics.<br>You will also get access to our premium shows such as Declassified, American Thoughts Leaders,  Crossroads, The China Report, China Uncensored, Zooming In as well as commentaries and documentaries on issues that matter. <br><br>Download the  app to experience our digital publishing platform. <br><br>MAIN APP FEATURES:<br>• Top Stories: Get a quick overview of all important events and trending subjects in the US, China, and the rest of the world.<br>•  Breaking News Alerts: Receive the most recent news as they happens.<br>•  Opinion: Read political, social, and personal viewpoints.<br>•  Add articles to your personal reading list.<br>•  Easily share articles by email, text message, and all of the major social media platforms, such as Facebook and Twitter.<br>•  Use the night mode to prevent eye damage and make it easier to read the news at night and in the dark.<br>•  Adjust the font size to suit your preferences.<br><br>Terms of service: https://www.theepochtimes.com/terms-of-service<br>Privacy policy: https://www.theepochtimes.com/privacy-notice<br><br>Technical Support and Aid:<br>To make sure The Epoch Times audience has a fantastic experience using the app, we are working very hard. Please email us at in-app.feedback@epochtimes.com if you have any inquiries about how the app operates, would like to offer us valuable comments, or encounter any technical issues such as crashes. This enables our developers to quickly find and fix the problems.","The Epoch Times: Breaking News","https://play.google.com/store/apps/details?id=com.theepochtimes.news"
"com.dailywire.thedailywire","USD","The Daily Wire","true","https://play-lh.googleusercontent.com/r77zDG4nPrjeCiQjgHNc3cDZA0HZX--nCjZIvw87k3tK2pbdMUc5NYkwPcYZ_nuUYGP_","0","4.6072726","4.6","news","What began as a news and conservative podcast company in 2015 has rapidly grown into the number one voice of counter-culture in America.<br><br>The DailyWire+ App is the streaming home of The Daily Wire, Ben Shapiro, Jordan Peterson, Matt Walsh, DailyWire+ Movies, and PragerU. We fight for what we believe in. We have fun doing it, and we make it entertaining. Download DailyWire+ to access top news, commentary, investigative journalism, podcasts, movies, documentaries, original series, and more.<br><br>The Daily Wire contributors — Ben Shapiro, Dr. Jordan B. Peterson, Matt Walsh, Michael Knowles, Andrew Klavan, Jeremy Boreing and Reagan Conrad. Dropping Truth Bombs daily. Featuring The Ben Shapiro Show; The Andrew Klavan Show; The Michael Knowles Show; The Matt Walsh Show; Daily Wire Backstage; The Comment Section with Reagan Conrad, and more.<br><br>Jordan Peterson — The world of Dr Jordan B Peterson, the premiere public intellectual of our time and author of 12 Rules for Life. Featuring The Jordan B Peterson Podcast; and DailyWire+ exclusive series Exodus, Foundations of the West and the Mastering Life Collection from Dr. Jordan B. Peterson including Vision &amp; Destiny, Dragons, Monsters, and Men, Marriage, Depression &amp; Anxiety, Negotiations, Success and more.<br><br>Movies — The only agenda is entertainment. Original and exclusive feature films, docs, and more. Featuring Am I Racist, What is a Woman, Lady Ballers, Run Hide Fight, Terror on the Prairie, Shut In, and more.<br><br>News - Get daily coverage of the latest developments in politics, culture, education, sports and more. Get the facts first on the news you need to know. The Daily Wire does not claim to be without bias. We’re opinionated, we say and do what no one else will in pursuit of the truth.<br><br>PragerU — World-famous 5-Minute Videos and more from Dennis Prager, and PragerU Kids. Featuring 5-Minute Videos; Fireside Chats with Dennis Prager, Man on the Street, PragerU Kids, and more.<br><br>For help with DailyWire+, please visit support.dailywire.com","DailyWire+","https://play.google.com/store/apps/details?id=com.dailywire.thedailywire"
