"appId","currency","developer","free","icon","price","score","scoreText","searchTerm","summary","title","url"
"com.evlop.shopify.ikealifestylemyanmar","USD","Philip More","true","https://play-lh.googleusercontent.com/ZUjcuoFsfikzm5XD7U1sJASYWD_-YRLWr_VHhrSGtGUpMvbU6-nHPzWhpzop51d3Y6g","0",,,"lifestyle","Welcome to our Simple Lifestyle store app! Browse through our wide selection of stylish and affordable furniture, all from the convenience of your iPhone or iPad. With our easy-to-use interface and intuitive navigation, finding the perfect piece of furniture for your home has never been easier.<br><br>Our app features a range of furniture styles to suit any taste or budget, from modern and minimalist to classic and traditional. Whether you&#39;re looking for a comfortable sofa, a stylish coffee table, or a luxurious bed frame, we&#39;ve got you covered.<br>And with our secure checkout process and fast shipping, you can have your new furniture delivered straight to your door in no time.","Simple Lifestyle","https://play.google.com/store/apps/details?id=com.evlop.shopify.ikealifestylemyanmar"
"com.espresa.client","USD","Espresa Inc.","true","https://play-lh.googleusercontent.com/lTxWxQsXN7Z9kdZlnFLMViw0kmHHh91vGFRtCRVLlAGZskndO4eQWDA827f4RvrD9nY","0","4.521739","4.5","lifestyle","Espresa puts personalized lifestyle benefits at your fingertips—curated by your HR team to fit your needs.<br><br>From Lifestyle Spending Accounts (LSA) to Wellbeing, Recognition, and Employee Communities, Espresa helps bring your benefits to life.<br><br>Your HR team chooses your adventure—Espresa makes it simple to explore, connect, and engage with programs designed to support your work-life experience.<br><br>Download the app and sign in with your work email to get started.<br><br>When Challenges are enabled by your Company Administrator and you are participating in a challenge with fitness tasks, Espresa will import your fitness activities from the connected app of your choice. You will be first asked for permission to access the Health data and, once the permission is granted, Espresa will keep your Challenges up to date when you open the app. Please keep the permission enabled to participate in Challenges using fitness data!","Espresa: Lifestyle Benefits","https://play.google.com/store/apps/details?id=com.espresa.client"
"com.tagmango.ironmanlifestyle","USD","TagMango, Inc","true","https://play-lh.googleusercontent.com/kBDkC5YCSLoAysQBf2Jeqt1heo6YsaPxSE4sl1mb4pVHU55a2UjtRUJScUY89XVgS8vK","0",,,"lifestyle","Key Features:<br>Dating Mastery: Unlock dating success with expert advice, dating tips, and relationship insights.<br>Personal Development Hub: Transform your life with self-improvement techniques, mindset shifts, and actionable strategies.<br>Events and Workshops: Join exclusive dating events, workshops, and personal development seminars hosted by India&#39;s No. 1 Men&#39;s Dating Coach.<br>Podcasts and Interviews: Gain insights from inspiring podcasts and interviews featuring renowned personalities.<br>Curated Content: Lifetime access to a library of articles, videos, and tools for continuous learning in dating and personal growth.<br>Community : A community for like minded men to share, connect, and learn from one another.<br><br>Who is Iron Man Lifestyle for?<br>Working professionals seeking dating advice and fulfilling relationships.<br>College students looking to build confidence, overcome social anxiety, get more dates, and have an epic social life.<br><br>Empower your dating life with Iron Man Lifestyle for epic self-discovery! Download the FREE app now !!","Iron Man Lifestyle","https://play.google.com/store/apps/details?id=com.tagmango.ironmanlifestyle"
"com.sillens.shapeupclub","USD","Lifesum","true","https://play-lh.googleusercontent.com/7fNrWWPMQZgIs_sVv5Bb3jME5KbEqguW8n4PDo4FsZzvI-xGE2jiJQ2ah8xdkvyTNQ","0","4.3577824","4.4","lifestyle","<b>A revolutionary way to track your meals, enhanced by AI.</b> <br>Welcome to a new era of nutrition tracking, tailored to your style. With the new Lifesum experience, you can choose to log your meals by snapping a photo, using your voice, typing a text, or scanning a barcode. <br>We made food tracking easy so you can make more healthy choices for your body and mind.<br><br><b>JOIN 65 MILLION USERS ON THE PATH TO BETTER HEALTH.<b><br>Health isn’t about perfection—it’s about progress. Lifesum encourages small, manageable changes that add up to lasting results. <br>Whether it’s drinking more water, adding more fruits and veggies to your plate, or choosing healthier snacks, Lifesum celebrates every win, no matter how small.<br><br><b>SMARTER, SIMPLER MEAL TRACKING<b><br>📸 Snap a photo to get instant nutrition details.<br>🎙 Speak for easy, hands-free logging.<br>⌨   Type for more detailed tracking.<br>✅ Scan barcodes for fast info.<br>⚡ Use quick tracking for simple entries.<br><br><b>TOP LIFESUM FEATURES<b><br>🔢  Calorie counter<br>📊  Macro tracker and food rating<br>🥗  Diet plans for weight management and body composition<br>⏳  Intermittent fasting plans<br>💧  Water tracker<br>🍏  Fruit, vegetable, and fish tracker<br>📋  Meal plans with grocery lists included<br>🏃  Integration with Google Health for in-depth health monitoring<br>⚡ Life Score test for personalized nutrition recommendations<br><br><b>WEIGHT MANAGEMENT AND HEALTHY EATING<b><br>Whether you&#39;re looking to manage your weight, eat healthier, or simply feel better in your everyday life, Lifesum provides the tools and support to make your goals achievable, sustainable, and enjoyable.<br>From balanced meal plans to specialized lifestyles like keto, paleo, or high protein, Lifesum adapts to your preferences and needs. <br>Simply share your goals, preferences, restrictions, and activity levels, and Lifesum creates nutrition plans just for you.<br>Lifesum also offers a massive library of delicious recipes, all crafted to help you eat smarter without compromising on flavor.<br><br><b>BEYOND CALORIES: A COMPLETE WELNESS SOLUTION<b><br>Lifesum goes beyond simple calorie counting. With its unique Life Score feature, the app evaluates your overall health based on your eating habits, hydration, and activity levels. <br>This helps you focus on long-term well-being instead of short-term fixes. <br><br><b>ALL YOU NEED FOR A CUSTOMIZED EXPERIENCE<b><br>✔Calorie counter, with the option to adjust your daily calorie goal and add/exclude calories burned through exercise.<br>✔Macro tracking and adjustable goals for carbs, protein, and fat intake. <br>✔Create and save your favorite foods, recipes, meals, and exercises.<br>✔Body measurement tracking (weight, waist, body fat, chest, arm, BMI).<br>✔A library of thousands of recipes with smart filters for quick results.<br>✔A weekly Life Score based on nutrition and exercise measurements.<br>✔Track and integrate with Wear OS - A calorie tracker, water tracker, or view your exercise on your watch face. The Wear OS app works independently, so it doesn&#39;t require the Lifesum app to be downloaded. The Lifesum app integrates with Google Health allowing users to export nutrition and activity data from Lifesum to Google Health, and import fitness data, weight and body measurements to Lifesum. <br><br>Lifesum is free to download and use with limited features. For the full Lifesum experience, we offer 1-month, 3-month, and annual Premium auto-renewing subscriptions.<br><br>Payment is charged to your credit card through your Google Play account at confirmation of purchase. Subscription renews automatically unless you turn off auto-renewal in Google Play account settings or cancel your subscription at least 24 hours prior to the end of the subscription period.<br><br>View our Terms &amp; Conditions and Privacy Policy: https://lifesum.com/privacy-policy.html</b></b></b></b></b></b></b></b></b></b></b></b>","Lifesum: AI Calorie Tracker","https://play.google.com/store/apps/details?id=com.sillens.shapeupclub"
"com.netpulse.mobile.lifestylefitnessapp","USD","EGYM","true","https://play-lh.googleusercontent.com/scFHs6sdZxou9rjkQYK9GCWqIsGlgPCZuYNcEo1VBRSbfOzf_ZnG_5M7kNUybDHdeys","0",,,"lifestyle","Elevate your fitness routine with the app! It&#39;s your all-in-one solution to easily monitor your workouts, track progress, and achieve your fitness goals with engaging insights and motivation.<br><br>The app offers an array of features, including:<br><br>Workout Tracking<br>Seamlessly capture all your workout data from gym equipment or manually enter it for a complete record.<br><br>Training Plans<br>Optimize your workouts with personalized plans provided by your fitness facility or trainer.<br><br>Activity Levels<br>Stay motivated with encouraging milestones as you progress to higher levels.<br><br>Fun Challenges<br>Challenge yourself with time-based activities that reward you with kudos, activity points, and prizes.<br><br>Schedules<br>Manage and book classes with ease to keep yourself on track.<br><br>And much more!<br><br>Have a comment or question about the app? Email our team directly at digitalsupport@egym.com.","LIFESTYLE Fitness App","https://play.google.com/store/apps/details?id=com.netpulse.mobile.lifestylefitnessapp"
"com.remente.app","USD","Remente","true","https://play-lh.googleusercontent.com/8OinW-77LBJIvELycMeGVU7Bp2gcKWjNNAlJ6weqNTe7tMvJc4hg5MPrUBrKnDFLZEoC","0","4.258197","4.3","lifestyle","Small actions everyday <b>create life changing behaviors</b>. Our <b>mental health tracker and self care journal</b> helps you with goal setting and <b>achieving personal growth!</b> Remente acts as your life coach and provides a bunch of self help tools to feel better and glow up and achieve <b>self improvement, healthy habits and well being</b>.<br><br><b>Start now with developing healthy habits to improve your self control and live a healthy lifestyle with greater self love, more self help and less stress, anxiety and depression!</b><br><br><b>Daily Remente</b><br>A daily video session with a life coach explaining different concepts of daily self care and interactive guides for users to learn about and practice mental health and well being.<br><br><b>Goal Setting Guide</b><br>Create good life goals to achieve personal growth and development. Remente acts as your life coach and offers guides and tips for goal setting to form a sustainable lifestyle which results in self love and healthy habits. <br><br><b>Day Planner</b><br>To learn self help and reach goals you need to plan. The day planner contains a smart and dynamic to do list which plans your day based on your life goals as well as long term goal actions and tasks for self improvement.<br><br><b>Mental Health Tracker</b><br>Tracking your life balance is important for your well being and self love and reducing stress and depression. The life assessment tool helps you determine where you should focus your personal development efforts to feel better and glow up and achieve self control, mindfulness and health.<br><br><b>Self Care Journal</b><br>Learn what makes you feel good with the Remente mood journal. By tracking your mood you will understand what consequences your habits have on your mental health. What habits increase your daily self care? Use the mood journal to find out! <br><br><b>Expert Goal Plans</b><br>Remente has a library full of expertly crafted goal plans to coach your self improvement. They contain detailed plans, tips and information for how to succeed with common well being goals to achieve personal growth and a better lifestyle.<br><br><b>Courses &amp; Articles</b><br>A curated collection of articles and exercises written by psychologists, business managers, life coaches and world champions in several fields. We cover a wide range of topics, e.g. sleep optimization, stress management, healthy habits, mindfulness and anxiety relief, self love or tips for better friendships, relationships, dating &amp; sex.<br><br>We offer a premium subscription which contains extra features and content that will support your self improvement and personal growth even more. The purchase is handled by your Google account. The subscription can always be cancelled or changed by going to the Google Play settings and will be renewed 24 hours before it expires, identical to the one you last purchased. It is not possible to cancel an already purchased subscription.<br><br>Behind Remente are <b>experts in the fields of psychology, coaching and mental training</b>. With our mental health tracker and self care journal we&#39;ve helped around 2.000.000 people so far with their goal setting and achieving anxiety relief, self control and well being. Allow us to improve your self help and personal growth for a better lifestyle and to feel better and glow up. Become a member of the Remente family now!","Remente: Self Care, Wellbeing","https://play.google.com/store/apps/details?id=com.remente.app"
"com.masterweb.lifestyle","USD","Lifestyle LLC","true","https://play-lh.googleusercontent.com/2Au5hihZlUoA8YIZof6GNmyoc3PX_BPPn4GslRmZZ8gN9a4OPCTz5hKyr-hIdUwxT3o","0",,,"lifestyle","Мы работаем на армянском рынке более 6 лет. За этот промежуток времени у нас появилось  много постоянных клиентов, которыми мы очень дорожим, и делаем все возможное, чтобы они вновь и вновь обращались к нам. <br><br>В Lifestyle Perfume Вы найдете большое количество ароматов от самых известных торговых марок мира по самым удобным ценам.<br><br>Постоянные акции на нашем сайте сделают Ваши покупки еще более выгодными!","Lifestyle Perfume","https://play.google.com/store/apps/details?id=com.masterweb.lifestyle"
"com.boxtribe.lifestyle","USD","The Lifestyle Way","true","https://play-lh.googleusercontent.com/MnSc_r4UGyLdr87joZv5Jh0YQrQa4dmhDG4ammEtJD0Ljm1cNaFHs0oC1uuEFKAmETwB","0",,,"lifestyle","The Lifestyle Way is a step by step program teaching you how to change your mindset so you can feel more confident.  We have different options for you to choose from an 8 week course, one on one nutrition coaching, or a monthly subscription which gives you workouts, nutrition calculations, and monthly nutrition check ins.<br>Let me teach you to have a better relationship with food and make this program actually stick with you for the rest of your life!","The Lifestyle Way","https://play.google.com/store/apps/details?id=com.boxtribe.lifestyle"
"com.limatech.dayschallenge.dayschallenge","USD","Kati & Lima","true","https://play-lh.googleusercontent.com/oeO0RvaL7YONsssV_yv4IfzVZYaeyyhZHLbM9XYD-EwQWlo0HHzHNOl_NKdRBgI1rfzA","0","4.71671","4.7","lifestyle","Create your ideal life with life-changing habits.<br>It is estimated that it takes people 21 days to form a new habit. So it’s a perfect amount of time to change or introduce something new in your life. Choose the best challenge for you (or create your own) and do it for 21 days and you’re going to see how the habit becomes part of your lifestyle day by day.<br><br>Starting a healthy lifestyle, taking a break away from the internet, practicing gratitude, learning a new language, trying to be more productive, finding happiness, self-help, how to study effectively, ways to spread kindness and positivity, tips for fixing your sleeping schedule, self-care practices, decluttering, being more confident, writing journal prompts and daily positive affirmations are some of the challenges that you can find in the app.<br>Basically, you can use this app as a habit tracker.<br><br>Once you complete your daily task, you can mark it as completed and collect the points (to customize your avatar, to unlock motivational reminders and free wallpapers).<br><br>In the gratitude challenge, you can write your thoughts and share them in the feed (it can be anonymous too). Here you&#39;re going to see all the community answers and you can also give it a like, comment, or send gifts to your favorite ones.<br><br>Create a healthier and happier mind with journaling. With this app, you can write a daily journal and choose your daily mood. Then you can track your mood in the calendar and see all your previous records.<br><br>There’s a selection of positive wallpapers for your phone and motivational reminders to share with your friends. Also, some relaxing music. <br><br>Enable notifications and choose the time to be notified to remind you to do the challenge every day.<br><br>You have all of this in one app for free!<br><br>Don’t forget to take care of your body and mind. It&#39;s the only place you have to live. <br><br>Your journey to self-improvement and better mental health starts today!","21 Days Challenge","https://play.google.com/store/apps/details?id=com.limatech.dayschallenge.dayschallenge"
"com.tunjunganplaza.mobile","USD","Pakuwon Jati","true","https://play-lh.googleusercontent.com/F-Pfg3fyafFpeHl2kElxXT3OrI30sTFsuXHPJmy78DnEKdPoeS59wpY6UG5eMvF-Cg","0",,,"lifestyle","Tunjungan Plaza adalah pusat perbelanjaan di Indonesia yang sudah berdiri lebih dari 30 tahun. Seiring dengan perubahan jaman, Tunjungan Plaza terus berbenah untuk memberikan yang terbaik bagi pelanggan setianya. Bertujuan memudahkan aktifitas berbelanja di era digital, Tunjungan Plaza meluncurkan program personal shopper “Tasya” sejak bulan Juli 2020. Tasya memberi kemudahan untuk berbelanja di semua store yang terdapat di Tunjungan Plaza hanya melalui aplikasi WhatsApp dari gadget. Tasya juga melayani pengiriman ke seluruh Indonesia, sehingga pelanggan di daerah lain dapat berbelanja di Tunjungan Plaza.<br><br>Tahun 2021, Tasya meningkatkan inovasinya dengan meluncurkan situs katalog elektronik pada bulan Februari. Ratusan brand di Tunjungan Plaza kini dapat diakses melalui situs tersebut lengkap dengan foto dan harga produk sehingga memudahkan pelanggan memilih sesuai keinginan. Selain itu, Tasya juga memberikan promo menarik setiap bulan seperti cashback, ongkos kirim gratis, dan lain-lain. Dengan Tasya, kemudahan, kenyamanan, dan keamanan berbelanja ada dalam genggaman dari seluruh wilayah di Indonesia.","Pakuwon Lifestyle","https://play.google.com/store/apps/details?id=com.tunjunganplaza.mobile"
"com.bankly.bloomm","USD","Powered By Bankly MFB","true","https://play-lh.googleusercontent.com/6fe0EqKc0w15thGczAKf4-LCPakg0DLHr8huUJ4M742ls816BtUMFXZpELFTTxDdlWw","0","4.0263157","4.0","lifestyle","<b>Bankly is a lifestyle bank that moves you forward.</b> <br><br>Unlike other bank apps, the Bankly app has unique features that enable our customers to earn as they spend. Pay all kinds of bills and earn commissions. Contribute for projects and special events while earning up to a whopping 15% interest per annum and also earn up to 12% per interest when you save with Bankly. That’s not all. The Bankly app offers much more!<br><br><b>Bankly App Features</b><br><br><b>NUBAN Bank Account:</b> <br>👉 Open a NUBAN account after signing up.<br>👉 This account is used to receive money and is powered by Bankly MFB.<br><br><b>Funds Transfer:</b> <br>👉 Customers can send money to any bank account in Nigeria with their account seamlessly, and funds sent are received by recipients in less than 30secs. Our transfers don&#39;t fail.<br><br><b>Referral Bonus:</b> <br>👉 When you refer a friend, you both get a N500 bonus each, when the person registers on the Bankly App and funds their account with at least N500.<br>👉 By sharing a unique link, a Bankly customer can cash out N5,000 for every 10 successful referrals. <br><br><b>Group Contributions:</b><br>👉 Start a contributions plan with family and friends to achieve a common goal<br>👉 Contributors can leave the plan willingly<br>👉 To ensure transparency, all members can monitor the progress of their contributions, and each member receives notification for every deposit and withdrawal done in the group contribution plan.<br>👉 Earn up to 15% interest yield per annum on the group contribution plan.<br><br><b>Individual Savings:</b><br>👉 With the savings feature, Bankly customers earn as much as 12% per annum.<br>👉 Bankly customers can set targets, and create daily, weekly, and monthly saving plans that accrue daily interest over time. <br><br><b>Discount on Bills Payments:</b><br>👉 With this feature, Bankly users can pay bills and earn simultaneously.<br>👉 For every bill payment made on the Bankly app - electricity, airtime, or data – you earn up to 2% of the value, which is paid as a commission into your account. <br>👉 Electricity Billers: Ikeja Electric, Eko Electric, Ibadan Electric, Abuja Electric, Jos Electric, Kano Electric, Kaduna Electric, Enugu Electric, Port Harcourt Electric, Benin Electric<br>👉 Airtime and data Billers: MTN, 9Mobile, Airtel, Glo<br>👉 Cable TV: DSTV, StarTimes, GOtv<br><br><b>Save2Win Jackpot Game:</b><br>👉 The Save2Win jackpot game encourages savings by giving users a chance to win as much as N10,000 cash prize daily. <br>👉 If a user saves a minimum of N200, they will get a ticket to play in the jackpot game and compete for the daily cash prize.<br>👉 In addition, savings are intact even if they don’t win the daily prize, and they still get a 12% interest per annum on savings. <br><br><b>Account Statement:</b><br>👉 On the first day of every month, users are sent bank statements that can be used to track their financial habits.<br>👉 They are also able to request an account statement for specific periods, which can be sent to embassies for immigration purposes, potential employers, or any other purpose unique to the user. <br><br><b>Why choose the Bankly app?</b> <br>👉 Bankly makes your overall banking experience simpler and more affordable. Rather than get charged for keeping money with brick-and-mortar banks, here, you earn interest on your savings. <br>👉 You also earn commissions on bill payments rather than pay 100 Naira for every bill you pay with other banks. <br><br><b>Contact us</b><br>Bankly is a registered trademark of 5554 Technologies Limited Ltd with RC 1509344 as a duly registered legal entity in Nigeria, with the Nigerian Corporate Affairs Commission. Bankly is licensed and regulated by the Central Bank of Nigeria<br><br>Address: 11b Oko Awo Street Victoria Island, Lagos<br>Website: www.bankly.ng<br>Email: hello@bankly.ng  <br>Whatsapp: 09131038000 <br>Phone number: 07000225522 OR 08039900060 <br>Twitter: @banklyng<br>Instagram: @banklyng<br>Facebook: https://www.facebook.com/Banklytech<br><br>Bankly is not associated with other digital banks like Kuda, Palm pay, Carbon, MoniePoint, Opay, and ALAT by Wema.","Bankly - Lifestyle Bank","https://play.google.com/store/apps/details?id=com.bankly.bloomm"
"com.tagmango.internetlifestylehub","USD","TagMango, Inc","true","https://play-lh.googleusercontent.com/bd1WZvtv8FqIACDKli8VsInIoa1wv7BBoeUdCN6xs1SeM_FSFp3oXyvCaeg65ZD_zw","0","0","0.0","lifestyle","Get access to all premium content in Internet Lifestyle Hub. Access pre-recorded courses, enrol for live workshops, get certified and a lot more! Be a part of the awesome community that you always wanted to be in!","Internet Lifestyle Hub","https://play.google.com/store/apps/details?id=com.tagmango.internetlifestylehub"
"com.zurich.livewell","USD","LiveWell by Zurich","true","https://play-lh.googleusercontent.com/8HA96Sx6bpLPCQ1Po6LO9AxmnidMgaqSb5aTZ5CD_wfo8PxI8ObYcb50ze7NgvPeKrHs","0","3.2","3.2","lifestyle","Achieve a Balanced, Healthier Life with LiveWell – Your Toolkit for Complete Health<br><br>Embark on an inspiring journey towards optimal health and wellness with LiveWell, a cutting-edge app designed to help you visualize and realize your healthiest self. Whether it’s building healthy habits, managing stress, or enhancing your exercise and diet habits, LiveWell is your guide to a fulfilling wellness journey.<br><br>Dynamic Features:<br><br>    1 Goal Setting for Success: Establish and track your health and wellness objectives. LiveWell is not just a health tracker; it’s your guide to achieving your goals, be it in fitness, nutrition, sleep, or stress management.<br>   2 Holistic Wellness Tracker: Seamlessly integrate with top fitness apps, including Google Fit. Our tracker dives deep into your sleeping habits, workout routines, and overall life balance, offering insights to fine-tune your daily regimen.<br>   3 Expert Wellbeing Guidance: Access tailored advice on meditation, stress relief, and maintaining healthy routines. Navigate your path to a healthy life with our evidence-based guidance.<br>   4 Sleep Cycle Insights: Keep track of your sleep data and get insights and advice on how to improve your sleep. Wake up refreshed and ready to tackle your goals.<br>   5 Nutrition and Exercise Plans: Embrace diet plans and exercise routines that adapt to your evolving fitness journey. Stay on track with your diet and workout goals for a healthier, more vibrant you.<br>   6 Master Stress Management: Discover effective stress relief techniques and guided meditation practices. Manage stress and cultivate mental peace as part of your everyday routine.<br>  7  Motivating Rewards and Challenges: Earn points by engaging in wellness activities. Participate in challenges that foster positive habits and enjoy rewards that fuel your journey.<br>  8  Connect with a Community: Join a community that shares your wellness aspirations. Build relationships and engage in social activities that boost your social health.<br><br>LiveWell’s Commitment to 360 Health Plan:<br>Inspired by the WHO’s insights into lifestyle-related health issues, LiveWell is committed to empowering you with tools and solutions for lasting health and wellbeing. We focus on four essential pillars - physical, mental, social, and financial health - to guide you towards a balanced life.<br><br>By integrating practical health checks and telemedicine services, LiveWell supports your proactive approach to wellness. Our platform is a treasure trove of health and wellbeing content, putting you in control of your health journey.<br><br>Your Health, Your Journey:<br>With LiveWell, you’re not just keeping an eye on your health; you’re actively shaping it. Embrace a lifestyle of prevention and positive change. Let LiveWell be your ally in achieving your health and fitness goals, maintaining healthy routines, and creating a life of balance and wellness.<br><br>LiveWell is the perfect app for those looking for an ADHD medication tracker, ADHD mood tracker, and ADHD planner. It’s a balance health app that promotes better health and better sleep. With LiveWell, you can achieve betterhealth and enhance your body fitness with a comprehensive care routine. Our fitness tracker and habit tracker features help you stay on top of your health goals. Live well with LiveWell, the ultimate me daily routine planner and mood tracker. Improve your morning routine and monitor your sleep cycle with ease. Stay hydrated with our water tracker and improve your overall wellbeing with the best wellbeing app. LiveWell offers the ultimate wellness living experience, no matter where you are, even in Zurich.<br><br>Disclaimer: LiveWell is a companion in your health journey, providing insights and guidance. It is not a substitute for professional medical advice or treatment.<br><br><br>(1) https://www.who.int/news/item/09-12-2020-who-reveals-leading-causes-of-death-and-disability-worldwide-2000-2019","LiveWell - Make Health a Habit","https://play.google.com/store/apps/details?id=com.zurich.livewell"
"com.growthday","USD","GrowthDay","true","https://play-lh.googleusercontent.com/0g8cNntbtHtbscYcSYpbLsOAZEU2H1EFq-KZsvuJQXGpgClrMKJ4xfQjW9Wwi_TwPw","0","4.834862","4.8","lifestyle","<b>GrowthDay – The Mindset App for Daily Motivation, Personal Development &amp; Habit Tracking</b><br><br>Want to improve your mindset, feel more motivated, and achieve your greatest potential?<br><b>GrowthDay is the world’s leading personal development app</b> built for people who want to improve consistently, live with intention, and feel unstoppable.<br>This is your all-in-one platform for developing a strong mindset, building better habits, and staying motivated and consistent with your personal growth goals—every single day.<br><br><b>Why GrowthDay is the Leading App to Improve Your Mindset</b><br><br><b>Daily Motivation</b>: Start each morning with Daily Fire, an exclusive daily audio from Brendon Burchard to boost your motivation and energy.<br><br><b>Science-Backed Tools</b>: Use daily, weekly, and monthly assessments to support your personal development and improve your clarity, confidence, and emotional strength.<br><br><b>Guided Journaling</b>: Clear your mind, process emotions, and set powerful intentions with prompts designed for mindset improvement and motivation.<br><br><b>World-Class Coaching</b>: Access expert personal development mentors like Brendon Burchard, Mel Robbins, David Bach, and Jamie Kern Lima.<br><br><b>Track Habits That Build Your Full Potential</b>: Set goals, track your streaks, and stay accountable with the habit tracker built for mental growth and self-improvement.<br><br><b>Join a Growth-Minded Community</b>: Surround yourself with positive, like-minded achievers who are committed to motivation and personal development.<br><br><b>Improve Your Mindset. Change Your Life.</b><br><br>GrowthDay helps you become more—more focused, more confident, more motivated, more productive, more fulfilled. Whether you’re a high achiever or just starting your personal development journey, this app supports continuous mindset improvement and personal growth.<br><br><b>What You Can Do with GrowthDay</b><br><br>- Activate daily motivation and momentum<br><br>- Get expert life coaching from the world’s leading mindset and personal development mentors<br><br>- Track your improvement with science-based assessments<br><br>- Journal with purpose and intention<br><br>- Improve your habits, health, happiness, and motivation<br><br>- Connect with a global personal development community<br><br>- Earn rewards for completing growth tasks and courses<br><br><b>Your Mindset Shapes Your Future. Build It Daily with GrowthDay.</b><br><br>Thousands of people use GrowthDay to stay motivated, improve their mindset, and become more present, powerful, and productive. It’s more than an app—it’s your personal development system for lasting motivation, improvement, and transformation.<br>Download <b>GrowthDay</b>, the leading app for mindset, motivation, and personal growth.<br><b>Ready to feel unstoppable? Start your improvement journey today.</b>","GrowthDay: Motivation Mindset","https://play.google.com/store/apps/details?id=com.growthday"
"app.pineapplelifestyle","USD","thepineappleapp","true","https://play-lh.googleusercontent.com/wTo5Uf3sUjR832nrauZEnrlSeq0jYtkkFJuvXLK3Jl3k6bc-iyqhdMN9bGgBlUIp2mQ","0","2.5833333","2.6","lifestyle","We know that when it comes to exploring your deepest desires, safety is of the utmost importance. <br><br>That&#39;s why we built this app with the protection of our community as our number one priority.<br><br>We believe that this is a space for real, human users, and we take every precaution to ensure that our community is as safe and secure as it is sexy. <br><br>So you can let your guard down and indulge in everything that makes you feel alive.<br><br>- Pineapple is the first app of its kind to verify every single user manually to protect our community.<br>- All accounts are verified by humans to minimise any unwanted attention<br>- Build your profile so you find exactly what you’re looking for<br>- Finally say goodbye to those fake profiles, creeps, and unwanted online attention.<br><br>We put safety first.","Pineapple Lifestyle","https://play.google.com/store/apps/details?id=app.pineapplelifestyle"
"com.crowdstar.covetHome","USD","Crowdstar Inc","true","https://play-lh.googleusercontent.com/bgLDbrd8N6-TdrDiAmeAHURhbNuFu4_kRK-jFpLOzCgg94bgTVMT2_X_TSlYqg-MLQ","0","4.3488193","4.3","lifestyle","Live your interior designer dreams with the world’s top brands and designers on Design Home. Build, renovate, and decorate your dream home when you download today!<br><br>Show off your home planner skills when you download Design Home. Decorate your house with a complete interior and exterior house design experience. Make Design Home your virtual room planner or garden design escape – with chic home decor brands and a true-to-life experience. Design Home is the hit lifestyle game where your dream house comes to life with endless home makeover options. Build, style, and design home interiors you’ve always wanted with Design Home. It’s not just a game – it’s a lifestyle.<br><br>Global house design is at your fingertips with challenges that will test your interior designer skills in a variety of styles. Luxurious kitchen design in Paris, or luxe bedroom decor in Vegas, start decorating everywhere! You can even test your garden design know-how in EXTERIOR DESIGN CHALLENGES for a complete home design experience!<br><br>Explore hundreds of house design options with countless furniture and home decor brands to choose from, and even more added daily. Express yourself as a true interior designer with trends and top brands like Jonathan Adler and West Elm. Design Home makes any dream home possible.<br><br>DESIGN HOME FEATURES<br><br>BECOME THE ULTIMATE INTERIOR DESIGNER<br>- Kitchen design, bedroom design, bathroom design – you name it. Take charge of your next house renovation<br>- House decorating games take new meaning with our immersive 3D builder<br>- Discover a home decor game that lets you control every detail on Design Home<br><br>3D GAMES MEET REAL-LIFE<br>- Design your dream house with over 60 top brands and designers<br>- Discover top trends and professional interior designer options with monthly trend spotlights<br>- Interior Designer Voices - Dive into exclusive challenges with well known designers<br>- Decorate with this month’s latest room design and exterior home design trend<br><br>DREAM HOUSE DESIGN &amp; EPIC REWARDS<br>- Dinnerware, flatware, centerpieces, and MORE! Test your home design skills with tablescaping challenges every Tuesday<br>- Play with Design Pass to earn diamonds, cash, and more<br>- Explore weekly Exterior Design challenges with unique garden design decorations and rewards<br>- Build your dream house with pets! Add cats, dogs, fish, birds, and MORE<br><br>Join a community of over 1 million players daily and vote on designs, get inspired, borrow pieces, and make the boldest statement that is uniquely yours. Live out your interior design fantasies with Design Home and download today.<br><br>Find us!<br>Friend Us on Facebook: https://www.facebook.com/gaming/DesignHomeGame<br>Double Tap us on Instagram: @designhome<br>Watch Us on TikTok: @designhome<br><br>This app: Requires acceptance of EA’s Privacy &amp; Cookie Policy and User Agreement. Requires an Internet connection (network fees may apply). Includes in-game advertising. Collects data through third-party ad-serving and analytics technology (See Privacy &amp; Cookie Policy for details). Allows players to communicate. Contains direct links to the Internet and social networking sites intended for an audience over 13. Includes optional in-game purchases of virtual currency that can be used to acquire virtual in-game items, including a random selection of virtual in-game items.<br><br>User Agreement: terms.ea.com<br>Privacy and Cookie Policy: privacy.ea.com<br>Visit help.ea.com for assistance or inquiries.<br><br>Do Not Sell My Personal Information: https://tos.ea.com/legalapp/WEBPRIVACYCA/US/en/PC/<br><br>EA may retire online features after 30 days’ notice posted on ea.com/service-updates.","Design Home™: House Makeover","https://play.google.com/store/apps/details?id=com.crowdstar.covetHome"
